Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
supply_algaravians_1_desc;The ongoing unrest in Al-Andalus has opened up an oportunity for us to intervene and destabilise further our age-old rivals in Morocco. By selling muzzle-loading rifles produced in $COUNTRY_ADJ$ Armories to the Algaravian Wa'li, we can hasten preparations for the coming revolt while turning a hefty profit.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_2_title;Sell Rifles to the Algaravians;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_2_desc;The advent of breech-loading rifles is bound to have a great impact on the battlefield. The models produced in $COUNTRY_ADJ$ Armories can fire ten aimed rounds per minute, thrice the capability of our older muzzle-loading rifles. We have a prospective buyer in the South - the Algaravian Wa'li, looking to arm himself in preparation for an upcoming conflict with Morocco.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_3_title;Sell Artillery to the Algaravians;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_3_desc;The new artillery pieces produced in $COUNTRY_ADJ$ Armories are much more durable than our older models, with the cast-iron core of the breech being reinforced by steel banding. Such weapons would be of great use to the Algaravian Wa'li, in need of defending long streches of the Wad al-Kabir against Moroccan gunboats in the upcoming conflict with the Marinid overlords.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_4_title;Sell Artillery to the Algaravians;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_4_desc;The Algaravian rebels in Granada are looking to buy some of our new models of field artillery. Incorporating novel breech-loading mechanisms, these guns have considerably shortened shell-loading times, giving them devastating potential. Selling them to the rebels in Al-Andalus would surely plunge the Marinid Monarchy deeper into chaos.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
subdue_eastern_maghreb_title;Subdue Eastern Maghreb;x,,,,,,,,,,,,,,,,
subdue_eastern_maghreb_desc;Even at the height of our empire we never secured the Maghreb region. This must change! We must liberate our Muslim brothers and push our border to the sea.;x",,,,,,,,the Maghreb region,"reb region, this must be corrected, unification with our Maghreb brothers must commence and we must push our border to the Atlantic;x",,,e must unify with our Muslim brothers and push our border to the Sea!;x,ify with our brothers in the Maghreb abd push our border to the Sea!;x,,,ghreb and push our border to the sea!;x
control_mauretania_title;Control Mauretania;x,,,,,,,,,,,,,,,,
control_mauretania_desc;We have marched our great armies to the Atlantic and unified the Maghreb under our glorious empire. However, this does not mean we should sit idly by - it is crucial that we extend our influence south into Mauretania!;x,,,,,,,,,,,,,,,,
invade_andalusia_title;Push into Andalusia;x,,,,,,,,,,,,,,,,
invade_andalusia_desc;Our conquest of the Maghreb has sent its Wilayas into chaos. We must secure Al-Andalus before the Christian kingdoms seize the opportunity!;x,,,,,,,,,,,,,,,,
nile_expansion_title;Push further down the Nile!;x,,,,,,,,,,,,,,,,
nile_expansion_desc;The Nile is crucial to our nation. As such, we must outift an expedition to find its source and claim it for our empire!;x,,,,,,,,,,,,,,,,
control_eritrean_highlands_title;Control Eritrean Highlands;x
control_eritrean_highlands_desc;The tribes that make up the horn of Africa have long been a thorn in our side. We must commit to uniting them under our benevolent rule.;x,,,,,,,,,,,,,,,,
claim_palmyra_title;Claim Palmyra;x
claim_palmyra_desc;Advancements in medicine mean we can claim the Palmyra region.;x,,,,,,,,,,,,,,,,
claim_hargeysa_title;Claim Hargeysa;x
claim_hargeysa_desc;The Somali desert cannot be allowed to fall into the hands of any other country. It is imperative we claim it before anyone else.;x;,,,,,,,,,,,,,,,,
claim_abu_hamed_title;Claim Abu Hamed;x
claim_abu_hamed_desc;Abu Hamed sits a short distance from the Nile. We should claim it before anyone else can.;x,,,,,,,,,,,,,,,,
claim_rutbah_title;Claim Rutbah;x
claim_rutbah_desc;Rutbah is a hotly contested area in Arabia. We should make it absolutely clear that the area is ours.;x,,,,,,,,,,,,,,,,
claim_nefud_title;Claim Nefud;x
claim_nefud_desc;Claiming the deserts of Nefud will put a significant buffer between the Arabian Tribes and the holy city of Medina.;x,,,,,,,,,,,,,,,,
claim_dahna_title;Claim Dahna;x
claim_dahna_desc;Claiming the deserts of Nefud will put a significant buffer between the Arabian Tribes and Iraq.;x,,,,,,,,,,,,,,,,
form_hispania_title;Form Hispania;x
form_hispania_desc;Finally, after a thousand years of conflict between the sqaubbling Iberian Kingdoms and Emirates we have come out as the undisputed masters of the peninsula. We should use our new position to unite the Iberians into the glorious Empire of Hispania!;x,,,,,,,,,,,,,,,,
dom_perm_desc;The Great Perm lies to our east, blockading our path to Siberia. This cannot stand - we must immediately demand their subjugation!;x,,,,,,,,,,,,,,,,
unite_daghestan_desc;For too long, the clans in Daghestan have been both under foreign rule and squabbling amongst each other. This ends today - with our powerful postiton we shall proclaim a united Daghestan ready to fight to the death before we bow for another master!;x,,,,,,,,,,,,,,,,
subdue_the_selkups_desc;The Khanates of Selkupia and Shor lie deep within Siberia. This makes fighting them, no matter how primitive they may be, a hassle. Thus, we offer them the chance to join our empire peacefully and bloodlessly - and our march through the east can continue unhindered.;x,,,,,,,,,,,,,,,,
western_ambition_desc;Kurdistan and Iraq cannot be the summit of our ambitions in the west! We must continue our push into the Anatolian peninsula!;x,,,,,,,,,,,,,,,,
claim_iraq_desc;Iraq has been the center of the Islamic World for many years. By annexing it we will give our Empire great legitimacy.;x,,,,,,,,,,,,,,,,
war_of_the_alps_title;War of the Alps;x
war_of_the_alps_desc;The Swabian occupation of Aargau is a direct violation of the constitution of the German Confederacy and is creating a rift between the Burgundian Crown and the institutions of Germany. We should send an ambassador to Aachen to find a peaceful solution to this problem.;x,,,,,,,,,,,,,,,,
claim_dakhla_mauretania_title;Claim Dakhla;x
claim_dakhla_mauretania_desc;While the hostile tribes of Dakhla have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_inner_mauretania_title;Claim Inner Mauretania;x
claim_inner_mauretania_desc;WWhile the hostile tribes of Inner Mauretania have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_central_sahara_title;Claim Central Sahara;x
claim_central_sahara_desc;While the hostile tribes of Central Sahara have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_al_qulaia_title;Claim al-Qulaia;x
claim_al_qulaia_desc;While the hostile tribes of al-Qulaia have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_nafusa_title;Claim Nafusa;x
claim_nafusa_desc;While the hostile tribes of Nafusa have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_fada_title;Claim Fada;x
claim_fada_desc;While the hostile tribes of Fada have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_djurab_title;Claim Djurab;x
claim_djurab_desc;While the hostile tribes of Djurab have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_western_libyian_desert_title;Claim the Western Libyan Desert;x
claim_western_libyian_desert_desc;While the hostile tribes of the Western Libyan Desert have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_eastern_libyian_desert_title;Claim the Eastern Libyan Desert;x
claim_eastern_libyian_desert_desc;While the hostile tribes of the Eastern Libyan Desert have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_haima_title;Claim Haima;x
claim_haima_desc;While the hostile tribes of Haima have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_thumrait_title;Claim Thumrait;x
claim_thumrait_desc;While the hostile tribes of Thumrait have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_northern_rub_al_khali_title;Claim the Northern Rub al-Khali;x
claim_northern_rub_al_khali_desc;The Empty Quarter is an inhospitable place and only a few Arab Tribes call it their home - however with the concept of borders playing an increasingly important role in Arabia we should claim our part of the desert.;x,,,,,,,,,,,,,,,,
claim_marib_title;Claim Marib;x
claim_marib_desc;While the hostile tribes of Marib have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_bisha_title;Claim Bisha;x
claim_bisha_desc;While the hostile tribes of Bisha have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
conquest_of_anatolia_title;The Conquest of Anatolia;x
conquest_of_anatolia_desc;The Turks of Anatolia have long been either vassals or close allies. Since we embraced our Turkic heritage it is only right to incorparte this area, which has close historic, cultural and linguistic ties to us!;x,,,,,,,,,,,,,,,,
take_control_mamluks_title;Remove the Caliph from Power;x
take_control_mamluks_desc;The Caliphs of Cairo have been growing more and more powerful. However, with our reforms and newly placed limitations we have gained the opportunity to limit his power once again to a puppet figure. It is time to take the step!;x,,,,,,,,,,,,,,,,
milanese_newspaper_title;Voce Libera Che Protegge La Liberta;x
milanese_newspaper_desc;The Ambrosian Republic was always a cradle of new ideologies, ideas and knowledge. It is only natural then that we would support the developing of free press - so hampered in the other European countries.;x
reform_lombard_leauge_title;A New Lombard League!;x
reform_lombard_leauge_desc;Much like in the days of the old, we face a threat to the very independence of Italy from various angles. Only uniting the fractured Italian duchies and republics can ensure our survival - and perhaps lead us to a new unified Italian state?;x
form_piedmont_title;Declare The Kingdom of Piedmont;x
form_piedmont_desc;As we expand our nation, it seems logical that we properly represent the area we rule. Therefore, in a grand proclamation, we have thus announced so - $THIS$ shall henceforth be known as the Kingdom of Piedmont!;x
form_tuscany_title;Declare the Grand Duchy of Tuscany;x
form_tuscany_desc;Not since the days of the Margraviate of Tuscany has a single power controlled as much of the the Tuscan lands as we do. Let us adopt a new title to better reflect our new standing among the states of Italy.;x
riorganizzazione_title;Riorganixasion;x
riorganizzazione_desc;The 18th century was catastrophic to the Venetian Republic. The loss of the Peloponnese along with most of the Aegeans islands left us cut off from the many trade routes that one brought wealth to the city. We must find a new place in the world and bring our Republic much needed stability and wealth once again.;x
SIC_last_royal_marriage_title;Reconnect With France;x
SIC_last_royal_marriage_desc;The House of Hohenstaufen-Valois came to power in early 12th century and has managed to cling to the throne in Naples until today. The same unfortunately cannot be said of the Kingdom of Naples itself, as the dynasty's ascension marked a downhill turn of Neapolitan luck in foreign politics. The Kingdom lost Sicily and Brindisi, with every attempt on the recovery of these areas ending in failure. Perhaps a reconnection with the French Valois dynasty and realignment towards the French foreign policy will give us the ability to restore our strenght?;x
restore_naples_title;Restore the Kingdom of Naples;x
restore_naples_desc;The time has come for Naples to return to its former glory and restore the ownership over its rightful possession of Sicily!;x
restore_sicily_title;Unite the Two Sicilies;x
restore_sicily_desc;The Kingdom of Sicily (Naples) and the Kingdom of Sicily (Sicily) have long been divided by dynastic disagreements and squabbled over by the great powers of Europe. We must reunite the Sicilies and become a great power in our own right.;x
restore_charlamagne_realm_title;Restore the Papal States;x
restore_charlamagne_realm_desc;In the 17th century, the blasted Venetians have caused the Papacy to lose control over the dominions Charlemagne himself had granted them. Venice has since fallen - yet we still have recovered neither the land nor the respect that we deserve.;x
gregorian_golden_bulla_title;“Non Expedit“ - Gregorian Golden Bull of $YEAR$;x
gregorian_golden_bulla_desc;Non Expedit (Latin for “It is not expedient“) were the words with which the Holy See enjoined upon Italian Catholics the policy of abstention from the polls in parliamentary elections. With the formation of the Lombard League it is critical for us to secure our dominance in Italy - to have it be led by His Holiness and not those that seek to subvert the Mother Church by dangerous ideas.;x
form_kindom_of_god_title;Append the Crown of Thorns;x
form_kindom_of_god_desc;As the North falls into the loving embrace of the Mother Church, we must for ever more secure it from the assaults of those that would seek it harm. The Crown of Thorns, ancient symbol of Lombardy and an artifact closely intertwined with Jesus Christ, shall permanently join with the Holy See as His Holiness takes over its custodianship in his new, secondary, capacity - the King of Lombardy.;x
surrender_to_lom_title;Surrender to Italian Nationalism;x
surrender_to_lom_desc;There is no way for us to recover our position in Italy any longer. We can only let the Italians in our borders join the future confederation being created in the north.;x
sell_brindisi_ANC_title;Sell Brindisi;x
sell_brindisi_ANC_desc;Brindisi is undefendable and we cannot properly secure our hold over it. Perhaps selling it would be a much more prudent idea?;x
sell_corsica_GEN_title;Sell Claims to Corsica;x
sell_corsica_GEN_desc;We have lost Corsica with no hope of getting it back. Perhaps selling our claims to it can recover some of the losses we suffered?;x
restore_kingdom_of_africa_title;Restore the Kingdom of Africa;x
restore_kingdom_of_africa_desc;Many centuries ago, our noble warriors seized the shores of what was once the Roman province of Africa from the clutches of the Mahommedans. With the rise of imperialism and European presence in Africa, perhaps now is the time to reclaim what was once ours?;x
eastern_cession_title;The Eastern Cession;x
eastern_cession_desc;The Tuscarora and Nanticoke were historic allies of the Lozanian colonies, fighting alongside them against the Iroquois, Lenape, Vinlandians and even the Saxon loyalists when the time came for independence. As a consequence, they have managed to keep hold of some of their traditional tribal land. However, with Lozanian independence and growing desire for westward expansion, the time has now come to annex the two tribe's lands.;x
restoration_of_greater_armenia_title;Restore Greater Armenia;x
restoration_of_greater_armenia_desc;Greater Armenia, or “Mets Hayk'“, originally referred to Armenian Kingdom in the Armenian Highlands, in contrast to Cilicia in the West. This region was and is the cultural core of the Armenia people - here were the centers of the Arsacids, Artashesians, Bagratuni and many other Armenian polities. As we have managed to reassert control over most of Eastern Armenia, it is only right to reclaim the homeland of our people!;x
rebuilding_of_ani_title;The Rebuilding of Ani;x
rebuilding_of_ani_desc;The ruins of Ani are one of the most important symbols of Armenian identity and history. Founded in the 5th century, it rose to importance during Bagratuni rule and as the capital of the Kingdom, it quickly became its cultural and economic heart. However, the city was devestated by the Seljuks, Mongol invasions and natural catastrophies - eventually being abandoned by the 17th century.;x
the_legacy_of_the_arsacids_title;The Legacy of the Arshakuni;x
the_legacy_of_the_arsacids_desc;The Arshakuni dynasty of Armenia was one of the most influental dynasties to have ever ruled over Armenia. Not only did they shape the language with their Parthian superstrate and the development and patronisation of Armenian Alphabet, they also established the first Christian state in history. As we were able to reestablish the Armenian state it should be our duty to claim this great history!;x
the_neo_parthian_empire_title;The Neo-Parthian Empire;x
the_neo_parthian_empire_desc;Embrace the LARP;x
neo_parthian_identity_title;Forge a Neo-Parthian Identity;x
neo_parthian_identity_desc;Can't believe you're are still doing this shit;x
the_legacy_of_the_tigranes_title;The Legacy of Artashesians;x
the_legacy_of_the_tigranes_desc;The Artashesian Dynasty is probably most well known for Tigranes the Great, who for a short time established an Armenian Empire for the first and only time. Unlike their Arshakuni successors they were far more Hellenized and patronised Greek culture and administration.;x
throw_the_crimeans_out_title;End Crimean Rule;x
throw_the_crimeans_out_desc;The Crimeans had dominated the Southern Steppes for centuries and despite the heavy resistance of our peoples and tribes we were defeated and ultimately made vassals of the Khan in Crimea. However, since then times have changed and the Crimeans have succumbed to the expansion of the Cossacks. Now it is finally time to reclaim our independence.;x
greater_circassia_title;Greater Circassia;x
greater_circassia_desc;We should reclaim our ancestral lands!;x
patronisation_of_the_mawlawiyya_title;The Whirling Dervishes;x
patronisation_of_the_mawlawiyya_desc;After the capture of Konya by Hossein Shamlu in the 16th century and the ensuing forceful conversion of Anatolia to Shiism, the old Mawlawiyya Order was forced to flee. They were granted refugee in the Timurid Empire. Nowadays, their thoughts are most prevelent in Western Iran. Not only is the Mawlawiyya known for its openess towards innovation and free thought, but they are also held in high regard due to their artistic works. We should make use of their skills and seek their guidance!;x
secure_anglo_trading_rights_title;Secure Anglo-Norse Trading Rights;x
secure_anglo_trading_rights_desc;According to the Hormuz Convention we are tasked with protecting Western traders and settlements. The Anglo-Norse treaty port of Bushehr lies directly in our influence zone and thus proves to be easy to protect against Omani raids. However, to further protect their rights we need to expand our navy!;x
western_alliances_frs_1_title;Western Alliances;x
western_alliances_frs_1_desc;As we mananged to establish friendly relations with both the Anglo-Norse and the French, we now can choose with whom we want to establish a deeper alliance.;x
western_alliances_frs_1_title;Anglo-Norse Alliances;x
western_alliances_frs_1_desc;The relations between the Anglo-Norse and us have never been better and with the French out of the picture they are a natural ally.;x
revived_baltic_rivalry_title;Revive the Rivalry Over the Baltic;x
revived_baltic_rivalry_desc;In Tverite history, we attempted to seize the Baltic ports numerous times - each to little success. Yet Sweden seems weak and exhausted from its previous wars against the Anglish. Perhaps it is the time to strike?\n§RThis decision is mutually exclusive with the Tverite-Swedish Treaty Of Friendship decision§!;x
teverite_swedish_coop_title;Tverite-Swedish Treaty Of Friendship;x
teverite_swedish_coop_desc;The Rus' cannot prosper without warm-water ports! That said, obtaining them is a much more difficult matter - however, diplomacy may prove the key to this matter. Closest ports to the Rus' are owned by the Swedes. Perhaps we could approach them to lend us one of the ports and we may be able to mutually benefit from such a development?\n§RThis decision is mutually exclusive with the Revive The Rivalry Over The Baltic§!;x
nakaz_of_mikhail_vi_title;Nakaz Of Mikhail VI;x
nakaz_of_mikhail_vi_desc;Ever since his ascension in 1829, Tsar Mikhail dreamed of completly changing the political system of the Tverite Rus'. The questions of serfdom and the boyars and have multiple solutions that may all lead to disaster or salvation.\n§RThe effect of this decision will vary depending on how despotic Mikhail VI will act.§!;x
tverite_vasilism_title;Tverite Vasilism;x
tverite_vasilism_desc;Our recent successes mirror those of a past Tverite Tsar - Vasil the Great. We should lean into the symbolism and boast about are victories to the other powers of the world.;x
emancipation_of_serfs_title;The Serf Emancipation Decree;x
emancipation_of_serfs_desc;The question of serfdom has plagued the lands of the Rus'. The institution of serfdom is unfortunately heavily supported by our boyars and any tamparing with the institution will likely bring them close to rebellion.;x
conquest_of_the_steppe_title;Conquest Of the Steppe;x
conquest_of_the_steppe_desc;The Hosts to our south cause many of our serfs to try and escape their miserable life and instead join the carefree Cossack lifestyle. This causes our nation to lose valuable labour force en masse. We must conquer them immediately and bring a halt to so-called serf free-thinkers!;x
destroy_qazan_title;Destroy the Khanate of Qazan;x
destroy_qazan_desc;The Qazan Horde to our south have plagued our populace long enough! Their brutish ways will be punished and the capital of Qazan will be burned to the ground with everyone in it.;x
build_don_volga_portage_title;Build the Don-Volga Canal!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
build_don_volga_portage_desc;The area where the bends of the Don and Volga come close has been a commercial hub since antiquity. Over the centuries various empires have entertained the idea of connecting the two great rivers to facilitate commerce between the Black Sea and Central Asia. While all previous attempts failed, we now possess the technology to bring such a project to fruition.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
build_shikaakwa_canal_title;Build the Shikaakwa Canal!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
build_shikaakwa_canal_desc;The Messipi River basin reaches just a few kilometers shy of the southermost shores of the Great Lakes. If the affluents of the Messipi are connected with the Shikaakwa River and the latter is connected to the Great Lakes, a water-based trade route could be made accessible all the way from the Messipi delta to the shores of Vinland.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
build_aamjiwnaang_canal_title;Build the Aamjiwnaang Canal!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
build_aamjiwnaang_canal_desc;Several waterways near Aamjiwnaang already connect two of the water bodies of the Great Lakes, but for most of their length they are too shallow to allow freight transit. By organising our penal construction units to further deepen the rivers, we can facilitate trade across the Great Lakes and benefit from sitting on top of a strategic node of the waterway.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
build_tinawatwa_canal_title;Build the Tinawatwa Canal!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
build_tinawatwa_canal_desc;The position of Tinawatwa at the narrowest point separating the Vinlandic seaway from the Great Lakes makes it a tempting position to build a canal to connect the two. The engineering of the canal will be certainly complex, due to the differences in elevation between the Great Lakes and the furtherst inland point of the Vinalndic Seaway, but recent advances in lock technology make it feasible, if expensive.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
dobrovka_reforms_title;Reforms of Queen Doubravka;x,,,,,,,,,,,,,,,,
dobrovka_reforms_desc;The lands of Bohemia and Poland have long been plagued by illiteracy and serfdom, despite serfdom officially being abolished in Bohemia in 1829. Furthermore, the divide between the Poles and Czechs has been a long-going conflict that has now culminated in the Great Polish Uprising in Mazovia. On top of that, liberal ideas have permeated into every facet of society, with people now taking their fights to the streets. The Bohemian ruling classes therefore only have two ways forwards: Concession or Mutiny, Reform or Revolution.;x,,,,,,,,,,,,,,,
institutionalise_sharia_title;Institutionalise Shari'a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
institutionalise_sharia_desc;Early on in Islamic history the limitations of Shari'a were recognised: neither the Quran nor the Hadiths were legalistic texts and only covered a small subset of crimes. Thus, in parallel developed a secular school of jurisprudence based on Feqh, the human interpretation of divine law, much more flexible and able to keep step with the evolving needs of Muslim society. Nevertheless, in recent years the pendulum has swung too far and Shari'a has been sidelined in favour of Western-style secular law in order to keep up with the momentum of the world. We believe that true resistance to the West won't be achieved by mimetisation, but rather through a return to purer Islamic tradition and the enshrining of Shari'a as the prime legal code of our state. Only then will we be able to purge the immorality, alienation and injustice which has led to us falling behind the West in the first place.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
institutionalised_sharia;Institutionalised Shari'a;;;;;;;;;;;;;
institutionalised_sharia_desc;Shari'a has been institutionalised as our state's legal code, displacing the long tradition of Feqh-influenced secular jurisprudence.;;;;;;;;;;;;;
new_era_humr_title;A New Era for Al-Humr;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
new_era_humr_desc;The Civil War in Al-Humr is over. The Moroccan loyalists have been crushed, the slave revolt in Chana has been stamped out and the Barakhiwan natives have been brought to heel. The path towards peace has been long and arduous, and resentment towards the Humri government is likely to fester in the defeated regions for generations to come, particularly among the slaves of al-Shamaliyya and al-Sahil who have tasted freedom. Nevertheless, with the armed conflict brought to an end we can begin a new era of rebuilding, reconciliation and prosperity.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
pacify_the_cerrado_tribes_title;Pacify the Tribes of the Siyaj;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
pacify_the_cerrado_tribesdesc;With our hands finally free after defeating our rivals in the Civil War, we can now turn our attention to the wild frontier to our North-West. Humri colonists have named it the Siyaj, the Enclosure, so called by its characteristic landscape of savannah delimitated by closed-canopy groves. A confederation of native tribes led by a strongman named Tamo stands in our way, but his puny military forces should be but a small obstacle in our path to national greatness.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
control_inner_cerrado_title;Construct Forts in the Siyaj;x
control_inner_cerrado_desc;The ongoing partisan struggle in the Siyaj is thwarting all Humri attempts to establish an effective administration of the area and exploit its resources. Although the natives led by Chief Tamo don't dare to engage the Humri forces in the open plains, they reign supreme in the closed-canopy forests, where they regularly ambush patrols and supply columns with great effect. If we are to turn the situation around, our strategy needs to change - al-Humr administration will be centered around newly-built forts, far beyond the means of the natives to attack, and travel between these protected islands will be carried out with armed convoys, preferrably avoiding trails running through dense forest.;x
push_into_outer_cerrado_title;Push into the Outer Siyaj;x
push_into_outer_cerrado_desc;With the Inner Siyaj finally pacified, we can set our eyes further to the interior of the continent, to the very geographical limits of the Siyaj. The Kayapo and Sherente tribes inhabiting the area possess none of the high-level organisation that allowed Chief Tamo to successfully oppose us and, being separated by thousands of kilometres, are not going to be able to cooperate in a joint struggle. We must seize the opportunity while it's still ripe.;x
a_new_capital_humr_title;A New Capital for Al-Humr;x
a_new_capital_humr_desc;For years, proposals have been thrown to build a brand-new capital for Al-Humr. The current capital city, Madkhal al-Balad, carries a historical baggage tied to the slave trade, being the traditional entry point for slaves coming from West Africa. Moreover, with the conquest of the Siyaj the control of our Western frontier is becoming harder to monitor from the Atlantic coast. We will build a new capital, named Madinat al-Sha'b, in the Siyaj, the current geographic centre of our realm, therefore making a clean break with the darker side of Humri history and providing a regionally neutral location from which to administer the disparate domains of al-Humr.;x
subsidise_farms_title;Subsidise the Siyaji Primary Sector;x
subsidise_farms_desc;The building of a new capital, Madinat al-Sha'b, in the Siyaj has brought an influx of settlers inland and thus the possibility of modernising the economy of the savannah. The Siyaj is rich in mineral resources, ranging from diamonds and noble metals to coal with which to fuel our burgeoning industry. The open plains are ideal for cattle grazing and, with the help of modern agricultural techniques, part of it can also be earmarked for cereal production. Finally, the region is also suited for growing hemp to support the already economically important textile production.;x
unite_abralmuhit_peaceful_title;Propose a Union with Al-Tufunawa;x
unite_abralmuhit_peaceful_desc;The Amassunayi and Humri peoples are close brothers, both descending from Moroccan colonisation of the New World. Nevertheless, whereas al-Humr has risen to greatness since Independence was won, the Amassunayi state, al-Tufunawa, has progressively slided into irrelevance. Already al-Tufunawa is economically dependant on al-Humr to survive, and its frontiers are protected by a military pact with al-Humr. It is clear that it would be in the best interest of the Amassunayi if the last vestiges of frontiers between the two brother peoples were torn down and they joined together in a union state. A proposal will be sent to Al-Tufunawa.;x
unite_abralmuhit_war_title;Unite Abralmuhit;x
unite_abralmuhit_war_desc;We are one step closer towards dominating Abralmuhit, the great southern continent, after the incorporation of Al-Tufunawa. Our Amassunayi brothers are our close cultural kin, but were misguided by selfish powermongers into resisting our rule. Nevertheless, now that the Tufunawa state has been dismantled there no longer exist any barriers to separate our peoples.;x
amassuna_conference_title;Initiate the Amassuna Conference;x
amassuna_conference_desc;Our recent integration of the Tufunawa lands into Al-Humr has opened up exploration into the vast Amassunian frontier. So far, the dense rainforests of the Amassuna have only been seldomly penetrated by Humri missionaries trying to spread Islam to the natives, but the region's potentially vast and largely untapped resources still need prospecting. We are not the only polity bordering the Amassuna Basin, however - the Incas in the west and the Sallians in the north also lay claim to this territory. We should send them invitations to a conference to partition the Amassuna with the purpose of drawing formal borders - to our favour, of course.;x
inca_amassuna_claims_title;Reject the Amassuna Protocol;x
inca_amassuna_claims_desc;The Amassuna Conference divided a great expanse of unclaimed territory between our realms, Sallia and Al-Humr, with the lion's share going to Al-Humr. We must denounce this so-called conference as a sham and enforce our claims to the Amassuna Basin, regardless of what Protocol might have been accorded between the Humri and Sallian diplomats.;x
unite_the_chaco_title;Unite the Chaku;x
unite_the_chaco_desc;The great plains of the Chaku have for a long time been disputed between the Kamichingan, Abipon and Mbaya peoples. Now that we have achieved dominance over our neighbours, it is time to finally end the internecine squabbles and pacify the region, lest our infighting entice foreigners to invade and colonise the Chaku.;x
contain_zerafshan_tribes_title;Establish Control Over the Zerafshan Valley;x
contain_zerafshan_tribes_desc;The Zerafshan Valley is a sparsely populated and rugged place, dominated by local highland Tajik and Yaghnub tribes - controlling this area has always been a major challenge. However, with increasing advances in administration and the development of the state this once troublesome area should be tamed easily.;x
matter_of_zoroastrians_title;Dealing with the Rustamids;x
matter_of_zoroastrians_desc;Out of the anarchy of the Timurid Succession Crisis, a messianic figure called Rustam emerged from the Zoroastrian community in Yazd, claiming to be the reincarnation of the legendary Wahram Shah. However, with our increasing control over the Western and Central parts of the Iranian Highlands, we are now in a position to challenge this emerging cult. While we could simply force our will on the people living there, it is certain that Zoroastrians, who gained political power and privilege for the first time in over ten centuries, might not be willing to accept our rule.;x
the_subjegation_of_khorasan_title;Subjugation of Khorasan;x
the_subjegation_of_khorasan_desc;Khorasan has been the center of Iranian culture for the last few centuries. Restoring control over the area would be of great importance.;x
the_caspian_campaign_title;The Caspian Campaign;x
the_caspian_campaign_desc;The Caspian Campaign was an attempted conquest of Qumis and the entire southern Caspian coast by Farhad Khan. However, this endevour was cut short with the escalation with the Beghdilids and only the first goal of the campaign could be accomplished -  the conquest of the Qumis Khanate.;x
